authorId,isbn
f4390b1f-fabf-42a0-b6b0-1fd82ee59e9d,9780312353770
ed9dae8d-7c6b-4f8d-af9e-25bd04568935,9780786856860
4e1586b9-8f48-456d-86f6-b7df493b58eb,9780446528050
c95c21d1-b67c-4477-9e47-5b683d54e69d,9781416914300
165409fc-920b-4e73-b17b-137074f6f0fe,9780743477110
3b0649e0-34fd-4f12-9523-a1607116c665,9780618346260
b7690e29-5dac-4d96-8d1f-5420be7033d3,9780312321180
7949d636-e56b-4026-882a-3bd6297af495,9780394800160
98e5e390-8266-47d5-a27d-ba0e5924ab21,9780142403880
06b40e91-548e-4563-8708-971cdd033297,9781423101470
7a928293-f4d3-4fbc-879a-1efe83ef8c0e,9781423101470
a79fa15c-65e0-45ef-8b44-ca9593e0c647,9780192833590
bd703af5-c123-4a45-ba0b-8750ea3d7d63,9780192833590
c95c21d1-b67c-4477-9e47-5b683d54e69d,9780345339740
8d9c94f3-2e40-4a8f-a2fb-c1954df2324b,9781423113390
7949d636-e56b-4026-882a-3bd6297af495,9781250012580
eb5889a4-bdc5-4027-b384-5c2efec98c30,9780553582020
b4ab8bd2-5079-4062-80e4-8a3fca4106f6,9780553582020
c95c21d1-b67c-4477-9e47-5b683d54e69d,9780525423640
377fca73-82e9-4391-82c0-dce1b5205304,9780747263750
72e3b7a1-a2f3-4fd4-88dc-d95903f3d22d,9780385199580
b7f556ef-e218-41f4-b27f-174b7c96e2da,9780446547570
32b4611d-8fc9-46e9-b1bf-998007c0d6c1,9780552151700
c064f14f-b542-4e3a-8987-293ad966d06f,9780141439590
f3c50dcc-cae1-4468-95d4-27bd0c28ae72,9780141439590
165409fc-920b-4e73-b17b-137074f6f0fe,9780345803920
2d7b734c-6b9b-48f8-bd1e-f7caeb139612,9780393312840
508b9894-ad5e-4eed-a96b-5d0a3a7d6e83,9780964729230
194ea341-6a3e-4788-8472-0a55429fc058,9780964729230
87e84106-9cdb-47ed-8cb6-42d193ee530e,9780739380340
8a6bea48-b390-4aec-a532-ecbd8a01e618,9780739380340
ef6cb0ff-47e6-4084-97ac-5738ebeac1f0,9780739380340
441d5763-21f5-44a7-b8c2-a31c4a24fab8,9780739380340
9e8f86c4-6f4d-4562-ad8f-39d921c59b37,9780451169520
bd77234d-6d1d-4b89-8e83-9286d247844a,9780143058140
c95c21d1-b67c-4477-9e47-5b683d54e69d,9780061148510
c064f14f-b542-4e3a-8987-293ad966d06f,9780007205230
f164191c-356c-4ebb-b545-4e1889db94b8,9780553208850
3aec1699-a634-49bf-8ef0-d7f4e642987e,9780553208850
c90e20da-5c76-40ae-a44d-a8070ee70114,9780679745590
3f826f42-313d-4cae-bfeb-b6d07fdaea24,9780316042670
6f77be59-1031-49dd-874b-4bf01fe6057c,9781416975860
8a455ab6-5098-4428-961f-9df51baf91ac,9781416975860
5980449e-baa1-47e7-8866-f2e3ea663eef,9780141301070
19a9d291-0fff-4217-ba0e-261e394cbd5e,9780385534640
2314c922-bd7b-4a9c-89ec-edbfa4d6e19b,9780385534640
3b0649e0-34fd-4f12-9523-a1607116c665,9780743227440
a79fa15c-65e0-45ef-8b44-ca9593e0c647,9780689865380
bd703af5-c123-4a45-ba0b-8750ea3d7d63,9780689865380
42491768-957c-4536-80db-d291980b854b,9780618640160
5cba2c6b-32e5-415e-88ba-4181d41f8189,9780307592740
0de067f0-eeeb-457e-bd09-f84fc05b2883,9780930289230
72e3b7a1-a2f3-4fd4-88dc-d95903f3d22d,9780756404080
7949d636-e56b-4026-882a-3bd6297af495,9780316017920
e01f2a8b-21fe-4fec-bfc0-adf9ebbaf1d1,9780142437250
6741120e-c25b-4f56-924f-fdc046672fd6,9780385340990
386fdf9a-5c33-4ca7-9bf9-2f9bd1e690ef,9780385340990
579fbb74-70c4-4a29-a9e2-3ea1abc516aa,9780385340990
62d822d8-23bf-4433-9b19-ec8a1333c8be,9780393327340
42d16eff-930e-4a00-9e77-373a1072adef,9780441008540
877d2b15-58bf-44b6-ba34-128ada85d6fe,9780671727800
971ef876-4aa3-435c-b045-d5674252b0f7,9780671727800
a387ecba-93e9-492d-9da8-84a7ae2f6722,9780671727800
ea89a411-db54-4e99-80e8-68ede23eb0d5,9780739461200
28214c6b-8988-44c2-bddf-aa3f222730d3,9780739461200
301deea7-38d9-4489-8f3e-72b4255a1ec2,9780312330870
e710f636-bb05-4e76-b7ad-a1e9c3cd7047,9780385504220
b40516cf-11a3-49f2-a273-2e14efdbe67d,9781416989420
b75b2bc9-63d1-46d8-9783-8582418a0b77,9781561797460
7e296a26-06b6-4d21-9772-6b2bccde1c10,9780345476880
2d7b734c-6b9b-48f8-bd1e-f7caeb139612,9780062059930
de94a783-688d-4306-be7f-1916587ff32e,9780312362090
44bcbbe9-6167-437e-b5b6-e1074313281f,9781400052170
8d9c94f3-2e40-4a8f-a2fb-c1954df2324b,9780099446780
ee5afdbd-a251-499b-a93b-14b8e5251712,9781595141740
c981bd34-f6ab-452b-84b1-9bb2933d7c2c,9780316010660
816251a4-ee63-459b-8ab1-15628cd1deb7,9780385721790
63b49150-c5df-4d20-9926-f2f854923990,9780553213690
208b4bed-3234-4e61-bc09-710128f7a40d,9780141382890
9da616c6-abee-44f1-8d37-385cab68dbf2,9780307887440
42d16eff-930e-4a00-9e77-373a1072adef,9781554681720
ca304ee4-a193-4bda-ad39-525d0eda74bd,9780739303400
cde88c81-ed66-45cc-890d-4d7126754e22,9780425263910
d212fa00-8a49-4dea-9bf0-bc7cb2ecfa33,9780425263910
c95c21d1-b67c-4477-9e47-5b683d54e69d,9780066238500
9e6b433a-c496-46bb-86f2-537345499761,9780316043140
adf9bbc3-2ac6-4705-94ae-55e218dcb8d0,9781558743660
125d9308-c5f3-4954-a0b2-f693aec68118,9780752864330
05126228-9c31-446d-9f4a-1772825388d8,9780752864330
97c8c797-123c-46d2-b63a-b2adee7f01e9,9780786817870
e3a143a4-d4a8-4147-8b58-51024dcc1907,9780385738930
ba09a7c9-ee3c-472f-bf08-e2ab8bc5f6ce,9780385738930
1e5e952e-c67b-4ef2-a42d-8a8a1f0c9c56,9780142000660
967a1770-6197-4c52-9ce5-f8f41544f645,9780307341560
e2de5ad5-5e53-4839-a076-a20ef2c7ee76,9780385339090
04e4fe6b-a2b3-40a0-9195-869dd96e3db7,9780312291630
4a4f844d-15bc-4e60-9105-35025ce76f83,9780451527740
7f5592b7-96c3-44f8-a017-c50b295c744c,9780192802640
4dfbb930-2061-4e1f-983a-c68e7d88275f,9780312370830
57d203a5-6816-42de-8fd7-74d43109de6e,9780452284690
e066fffd-d1a0-4f61-bd91-edc0b651d550,9781400034680
7f453d28-af27-477f-8071-eace6930dff6,9781400034680
987cc9dc-b461-432f-81d5-1704dcd59017,9780141310890
82d3016a-7e5e-4d89-8c8b-fceb123b9b8f,9780141310890
dc3932bf-c12f-42ee-97bf-e24c7fe846bd,9780141310890
508b9894-ad5e-4eed-a96b-5d0a3a7d6e83,9780399159340
eb7b1402-5cb9-41b9-ae27-951aee114c27,9780399159340
c3b70a35-66c6-43b2-9aab-8ea5aa56c1c1,9780399159340
501172b5-62d8-4949-9d60-3e19e0b9f5ce,9780385494790
c064f14f-b542-4e3a-8987-293ad966d06f,9781416524300
da84dcaa-01c4-4b38-b244-f0867d491313,9780312422270
159879e1-44b6-474f-aab0-85aeb7771ce5,9780312422270
76160a76-24d4-4185-9ba3-6515ade4cf19,9780307346600
f06cd5c9-b32b-4ae1-b5c7-cee3e3a74fa0,9780385537860
e829330c-fdb7-4407-92e9-89d0b7bfc23f,9780440227530
c064f14f-b542-4e3a-8987-293ad966d06f,9780446692630
76c2d1dd-35ca-4989-a5c4-28796bd2785e,9780450417400
4050fb2d-2d88-42be-9d56-fd9162bb6fce,9780307341550
2d7b734c-6b9b-48f8-bd1e-f7caeb139612,9780439366780
a87b6f45-925f-4362-87cb-37a08a51adf7,9780312360270
05df3152-1685-4b06-b4f8-e19753fa0a38,9780743269510
c064f14f-b542-4e3a-8987-293ad966d06f,9780743477540
4dfbb930-2061-4e1f-983a-c68e7d88275f,9780618711660
7f6220c3-3bcb-4f5e-9896-97e86ddc3bc5,9780375869020
1dbdeaaa-bdc1-4896-adea-e9429254d423,9780394800010
a58564ea-8087-48f4-aff3-44c7e987c04a,9780394800010
36f113bf-413a-4601-b1a6-14c016764a0e,9780312641890
b7690e29-5dac-4d96-8d1f-5420be7033d3,9780316206850
6fa826e6-66ad-4009-9042-12e1cded8568,9780316206850
d336ba17-3a75-4d42-b6d9-9b8be3649578,9780316206850
ea7e37b0-1339-4331-83dd-6fc939ef14d7,9780316206850
c05a591c-320b-4afb-8a16-3ffcfa9a596a,9780545123270
b12f815c-8f4d-43a2-bc85-400360a20800,9780452011880
06b40e91-548e-4563-8708-971cdd033297,9780143038250
59bdf712-005e-49f1-8fcb-f4ea6c0f5b6f,9780517223630
0af92bdd-fa6e-435a-a985-064f512aed09,9780143034900
abbfd218-f944-4311-802d-0395b0feddc7,9780143034900
40290fde-8f51-4ebc-9ecf-e3f56b1dc7d9,9780385738750
3e429aae-bc1e-4959-9cf7-ca47ec10a8a1,9780671723650
35ac6ff3-e2a0-4877-b812-eb4b5d835fc8,9780671723650
cad4d7ae-9265-496c-ae18-8a4954835d5a,9780767900390
45477d05-8d16-41cb-9397-4f374ab73285,9780767900390
3b9e2491-d6f5-459d-9008-c4f29cec772e,9780399167060
d9d76dc7-f056-4ff5-a2bf-75de3b8d08cf,9780399167060
3aeec070-de3b-4b36-85c5-ed6a1cd9a03a,9780399167060
25d93a3a-6b70-4e0b-8eb6-cdb4451982cd,9780590920680
2666432f-485e-4fe3-a293-4db170c43441,9780590920680
73516f60-1e4c-481f-84a9-b26d3ac40ab2,9780743297330
4ccb647e-be87-4643-9a23-9bbd04623757,9780061120080
aedaff03-b1c9-4028-993c-ede7fc8ba273,9780446677390
f06cd5c9-b32b-4ae1-b5c7-cee3e3a74fa0,9780312577220
ff6a9775-b035-4fa4-951b-7799fb83c7f0,9781400078780
fba4cdff-d617-4c58-bc46-ae1a0beb4ef5,9780786890750
8c127ba0-78c4-45a6-869e-8d4652dc698f,9781844080380
05df3152-1685-4b06-b4f8-e19753fa0a38,9780156030300
d782ff6b-f293-46cc-b293-18092015cb4c,9780552995870
4d8a8a31-6e08-4791-a464-a6c38c3e45a5,9780812968060
140ffbad-7cae-4bda-a8b7-e3fd943701ac,9780451205770
73b9a7dd-99de-4ca8-9ef4-bb16423aa8b7,9780525476890
c27c9301-5342-4768-a055-1faaf6d17dae,9780525476890
10f134b3-721c-4fc9-8c41-3e7665985f13,9780553803720
ae6943b0-2ed5-4a28-9bf1-73a8c5b63c2e,9780062255660
fc52a2cb-1d1f-4b71-91d1-e109913bac68,9780062255660
f0d0a2c2-9d45-4707-b2d4-384173dbd56c,9780062255660
060fa960-b061-4d2c-ae95-b61e2adec3a6,9780060513060
cd613664-f54e-44f0-adfe-d27e10cc3656,9780751565360
4bbfddf9-d705-4421-93de-aa72a1f47d06,9780751565360
dc943fa5-8744-438c-92a5-77113accd225,9780751565360
0694ae11-926d-4131-ba16-b119a683bfc3,9780061726840
9dd8667b-bd8c-4272-805e-b36342fa0694,9780385339700
32b4611d-8fc9-46e9-b1bf-998007c0d6c1,9780061139380
0541eb4e-3802-484b-944f-98f34af9ac5d,9780060853980
0273e6ef-cd1c-4a19-8b7a-0e3fc954b053,9780140042600
1b17ffc3-d65d-4191-97db-a49a98115ce6,9780140042600
abbfd218-f944-4311-802d-0395b0feddc7,9780140042600
c2fa8f6a-9a90-415b-84c1-52d3f6325076,9781476729080
57d203a5-6816-42de-8fd7-74d43109de6e,9780446579930
32b4611d-8fc9-46e9-b1bf-998007c0d6c1,9780451191150
25bcf3ff-5639-4fa5-abdd-9ef5ea4177fa,9780425172900
c52abaa6-e308-40b1-8726-24e029ff696f,9780425172900
920ff750-2dcd-4b9e-bb2b-cc898dddd5c8,9780380395870
721e75cb-7426-4a47-90d7-20563c00aa53,9780307886260
165409fc-920b-4e73-b17b-137074f6f0fe,9780375414500
3e429aae-bc1e-4959-9cf7-ca47ec10a8a1,9780061125270
35ac6ff3-e2a0-4877-b812-eb4b5d835fc8,9780061125270
b8aed64d-d4af-4e2f-9626-a5189442b41d,9780753453800
45e4058b-1f17-4d79-8237-214f5cc94c5e,9781423140600
6d57a93e-6893-4ecb-975f-518223503b62,9781451627280
bec2c344-014f-4ef5-83ff-49ee931cbc56,9780241003010
e3a143a4-d4a8-4147-8b58-51024dcc1907,9780140285600
ba09a7c9-ee3c-472f-bf08-e2ab8bc5f6ce,9780140285600
e6ec9046-9c70-45c8-89ad-fc8ecc850962,9780451528550
c95c21d1-b67c-4477-9e47-5b683d54e69d,9780849946160
c064f14f-b542-4e3a-8987-293ad966d06f,9780385751060
554a5783-c7bd-42e3-a18b-7c047e404a46,9781892295490
b8a4c879-b355-4ecd-ab01-fb509e3d600f,9780446547600
ec147b9b-a015-46a6-8791-92b02f47f81a,9781582701710
99fcc046-f4b5-4d2b-b14d-4a9761df04a2,9781582701710
57a8ec82-610b-499b-8bbf-7cee27be1faa,9781582701710
d4c4f9c3-bd24-483b-af27-e8d5251c1e9a,9780060987560
74925e9a-1d9d-43f7-b8a6-49b4ba36417b,9780060987560
f1ba7f3a-95e9-4edc-8538-046148d4a3e4,9781416524340
4820ed89-b871-4487-8eea-42ec97c1025f,9780671021010
165409fc-920b-4e73-b17b-137074f6f0fe,9780756404730
20629194-9ef8-4ce0-ba6d-a789b983d7e6,9780440241900
9b042fd9-bec5-49ea-9e28-9d12419ef3b6,9781442403540
c064f14f-b542-4e3a-8987-293ad966d06f,9780743418170
9b042fd9-bec5-49ea-9e28-9d12419ef3b6,9780380018180
62d822d8-23bf-4433-9b19-ec8a1333c8be,9780060530920
e1f57a1d-e898-454f-b9ff-4d92d0e25b87,9781451681730
3b0649e0-34fd-4f12-9523-a1607116c665,9780439709100
aa16c251-f1d7-4f95-bd8b-68b076bd343f,9780091883770
bd0572b6-f8a0-4e3f-867e-ca33533096ad,9780307279460
32b4611d-8fc9-46e9-b1bf-998007c0d6c1,9780553279380
8ef4317a-9cf1-460d-8ba3-8cdafd206fb4,9780553279380
637759d5-75a5-4743-86ca-ad2d2a352125,9780061950730
baca0df1-7135-4736-85c7-5c3444044d5f,9781442416860
86ae60e1-2722-4702-ae7c-3ad1c0ab81b9,9781442416860
5ec2c396-e237-4467-9290-edb387df0391,9780316204280
f2b8cd8c-0489-4526-8c0b-da6758d8c4ab,9780316204280
5d531d9a-f997-4a12-b9ed-e2a7a87e93f5,9780375806810
